assembly_id,scope,bin_index,bin_label,frame_min,frame_max,clip_count,duration_sum_seconds,duration_average_seconds
Mob/Werewolf/WerewolfDefault/Default,all,6,181–210帧,181,210,4,13.250000238418579,3.3125000596046448
Mob/Werewolf/WerewolfDefault/Default,all,7,211–240帧,211,240,1,3.7666666507720947,3.7666666507720947
Mob/Werewolf/WerewolfDefault/Default,all,8,241–270帧,241,270,2,8.050000190734863,4.025000095367432
Mob/Werewolf/WerewolfDefault/Default,all,9,271–300帧,271,300,2,9.366666793823242,4.683333396911621
Mob/Werewolf/WerewolfDefault/Default,all,10,301–330帧,301,330,2,10.0,5.0
Mob/Werewolf/WerewolfDefault/Default,all,11,331–360帧,331,360,1,5.833333492279053,5.833333492279053
Mob/Werewolf/WerewolfDefault/Default,all,12,361–390帧,361,390,5,30.25,6.05
Mob/Werewolf/WerewolfDefault/Default,all,13,391–420帧,391,420,1,6.516666889190674,6.516666889190674
Mob/Werewolf/WerewolfDefault/Default,all,14,421–450帧,421,450,0,0,0.0
Mob/Werewolf/WerewolfDefault/Default,all,15,451–480帧,451,480,0,0,0.0
Mob/Werewolf/WerewolfDefault/Default,all,16,481–510帧,481,510,1,8.25,8.25
Mob/Werewolf/WerewolfDefault/Default,all,17,511–540帧,511,540,0,0,0.0
Mob/Werewolf/WerewolfDefault/Default,all,18,541–570帧,541,570,1,9.266666412353516,9.266666412353516
Mob/Werewolf/WerewolfDefault/Default,all,19,571–600帧,571,600,0,0,0.0
Mob/Werewolf/WerewolfDefault/Default,all,20,>600帧,601,,0,0,0.0
Mob/Werewolf/WerewolfDefault/Default,core,0,0–30帧,0,30,13,0.88333335891366,0.06794871991643539
Mob/Werewolf/WerewolfDefault/Default,core,1,31–60帧,31,60,11,8.150000154972076,0.7409091049974615
Mob/Werewolf/WerewolfDefault/Default,core,2,61–90帧,61,90,4,4.766666650772095,1.1916666626930237
Mob/Werewolf/WerewolfDefault/Default,core,3,91–120帧,91,120,19,31.90000009536743,1.6789473734403912
Mob/Werewolf/WerewolfDefault/Default,core,4,121–150帧,121,150,25,51.08333349227905,2.043333339691162
Mob/Werewolf/WerewolfDefault/Default,core,5,151–180帧,151,180,1,2.9000000953674316,2.9000000953674316
Mob/Werewolf/WerewolfDefault/Default,core,6,181–210帧,181,210,4,13.250000238418579,3.3125000596046448
Mob/Werewolf/WerewolfDefault/Default,core,7,211–240帧,211,240,1,3.7666666507720947,3.7666666507720947
Mob/Werewolf/WerewolfDefault/Default,core,8,241–270帧,241,270,2,8.050000190734863,4.025000095367432
Mob/Werewolf/WerewolfDefault/Default,core,9,271–300帧,271,300,2,9.366666793823242,4.683333396911621
Mob/Werewolf/WerewolfDefault/Default,core,10,301–330帧,301,330,2,10.0,5.0
Mob/Werewolf/WerewolfDefault/Default,core,11,331–360帧,331,360,1,5.833333492279053,5.833333492279053
Mob/Werewolf/WerewolfDefault/Default,core,12,361–390帧,361,390,4,24.25,6.0625
Mob/Werewolf/WerewolfDefault/Default,core,13,391–420帧,391,420,1,6.516666889190674,6.516666889190674
Mob/Werewolf/WerewolfDefault/Default,core,14,421–450帧,421,450,0,0,0.0
Mob/Werewolf/WerewolfDefault/Default,core,15,451–480帧,451,480,0,0,0.0
Mob/Werewolf/WerewolfDefault/Default,core,16,481–510帧,481,510,1,8.25,8.25
Mob/Werewolf/WerewolfDefault/Default,core,17,511–540帧,511,540,0,0,0.0
Mob/Werewolf/WerewolfDefault/Default,core,18,541–570帧,541,570,1,9.266666412353516,9.266666412353516
Mob/Werewolf/WerewolfDefault/Default,core,19,571–600帧,571,600,0,0,0.0
Mob/Werewolf/WerewolfDefault/Default,core,20,>600帧,601,,0,0,0.0
NPC/Class_A/201005/Default,all,0,0–30帧,0,30,1,0.800000011920929,0.800000011920929
NPC/Class_A/201005/Default,all,1,31–60帧,31,60,6,10.200000047683716,1.700000007947286
NPC/Class_A/201005/Default,all,2,61–90帧,61,90,5,13.299999713897705,2.659999942779541
NPC/Class_A/201005/Default,all,3,91–120帧,91,120,4,14.96666669845581,3.7416666746139526
NPC/Class_A/201005/Default,all,4,121–150帧,121,150,6,28.46666717529297,4.744444529215495
NPC/Class_A/201005/Default,all,5,151–180帧,151,180,2,10.899999618530273,5.449999809265137
NPC/Class_A/201005/Default,all,6,181–210帧,181,210,4,25.466666221618652,6.366666555404663
NPC/Class_A/201005/Default,all,7,211–240帧,211,240,2,14.466666221618652,7.233333110809326
NPC/Class_A/201005/Default,all,8,241–270帧,241,270,5,43.06666660308838,8.613333320617675
NPC/Class_A/201005/Default,all,9,271–300帧,271,300,0,0,0.0
NPC/Class_A/201005/Default,all,10,301–330帧,301,330,0,0,0.0
NPC/Class_A/201005/Default,all,11,331–360帧,331,360,0,0,0.0
NPC/Class_A/201005/Default,all,12,361–390帧,361,390,1,12.0,12.0
NPC/Class_A/201005/Default,all,13,391–420帧,391,420,0,0,0.0
NPC/Class_A/201005/Default,all,14,421–450帧,421,450,0,0,0.0
NPC/Class_A/201005/Default,all,15,451–480帧,451,480,0,0,0.0
NPC/Class_A/201005/Default,all,16,481–510帧,481,510,1,32.266666412353516,32.266666412353516
NPC/Class_A/201005/Default,all,17,511–540帧,511,540,1,17.66666603088379,17.66666603088379
NPC/Class_A/201005/Default,all,18,541–570帧,541,570,0,0,0.0
NPC/Class_A/201005/Default,all,19,571–600帧,571,600,0,0,0.0
NPC/Class_A/201005/Default,all,20,>600帧,601,,0,0,0.0
NPC/Class_A/201005/Default,core,0,0–30帧,0,30,0,0,0.0
NPC/Class_A/201005/Default,core,1,31–60帧,31,60,0,0,0.0
NPC/Class_A/201005/Default,core,2,61–90帧,61,90,0,0,0.0
NPC/Class_A/201005/Default,core,3,91–120帧,91,120,0,0,0.0
NPC/Class_A/201005/Default,core,4,121–150帧,121,150,0,0,0.0
NPC/Class_A/201005/Default,core,5,151–180帧,151,180,0,0,0.0
NPC/Class_A/201005/Default,core,6,181–210帧,181,210,0,0,0.0
NPC/Class_A/201005/Default,core,7,211–240帧,211,240,0,0,0.0
NPC/Class_A/201005/Default,core,8,241–270帧,241,270,0,0,0.0
NPC/Class_A/201005/Default,core,9,271–300帧,271,300,0,0,0.0
NPC/Class_A/201005/Default,core,10,301–330帧,301,330,0,0,0.0
NPC/Class_A/201005/Default,core,11,331–360帧,331,360,0,0,0.0
NPC/Class_A/201005/Default,core,12,361–390帧,361,390,0,0,0.0
NPC/Class_A/201005/Default,core,13,391–420帧,391,420,0,0,0.0
NPC/Class_A/201005/Default,core,14,421–450帧,421,450,0,0,0.0
NPC/Class_A/201005/Default,core,15,451–480帧,451,480,0,0,0.0
NPC/Class_A/201005/Default,core,16,481–510帧,481,510,1,32.266666412353516,32.266666412353516
NPC/Class_A/201005/Default,core,17,511–540帧,511,540,0,0,0.0
NPC/Class_A/201005/Default,core,18,541–570帧,541,570,0,0,0.0
NPC/Class_A/201005/Default,core,19,571–600帧,571,600,0,0,0.0
NPC/Class_A/201005/Default,core,20,>600帧,601,,0,0,0.0
NPC/Class_A/201016/Default,all,0,0–30帧,0,30,0,0,0.0
NPC/Class_A/201016/Default,all,1,31–60帧,31,60,0,0,0.0
NPC/Class_A/201016/Default,all,2,61–90帧,61,90,0,0,0.0
NPC/Class_A/201016/Default,all,3,91–120帧,91,120,0,0,0.0
NPC/Class_A/201016/Default,all,4,121–150帧,121,150,0,0,0.0
NPC/Class_A/201016/Default,all,5,151–180帧,151,180,0,0,0.0
NPC/Class_A/201016/Default,all,6,181–210帧,181,210,0,0,0.0
NPC/Class_A/201016/Default,all,7,211–240帧,211,240,0,0,0.0
NPC/Class_A/201016/Default,all,8,241–270帧,241,270,0,0,0.0
NPC/Class_A/201016/Default,all,9,271–300帧,271,300,0,0,0.0
NPC/Class_A/201016/Default,all,10,301–330帧,301,330,0,0,0.0
NPC/Class_A/201016/Default,all,11,331–360帧,331,360,0,0,0.0
NPC/Class_A/201016/Default,all,12,361–390帧,361,390,0,0,0.0
NPC/Class_A/201016/Default,all,13,391–420帧,391,420,0,0,0.0
NPC/Class_A/201016/Default,all,14,421–450帧,421,450,0,0,0.0
NPC/Class_A/201016/Default,all,15,451–480帧,451,480,0,0,0.0
NPC/Class_A/201016/Default,all,16,481–510帧,481,510,0,0,0.0
NPC/Class_A/201016/Default,all,17,511–540帧,511,540,0,0,0.0
NPC/Class_A/201016/Default,all,18,541–570帧,541,570,0,0,0.0
NPC/Class_A/201016/Default,all,19,571–600帧,571,600,0,0,0.0
NPC/Class_A/201016/Default,all,20,>600帧,601,,0,0,0.0
NPC/Class_A/201016/Default,core,0,0–30帧,0,30,0,0,0.0
NPC/Class_A/201016/Default,core,1,31–60帧,31,60,0,0,0.0
NPC/Class_A/201016/Default,core,2,61–90帧,61,90,0,0,0.0
NPC/Class_A/201016/Default,core,3,91–120帧,91,120,0,0,0.0
NPC/Class_A/201016/Default,core,4,121–150帧,121,150,0,0,0.0
NPC/Class_A/201016/Default,core,5,151–180帧,151,180,0,0,0.0
NPC/Class_A/201016/Default,core,6,181–210帧,181,210,0,0,0.0
NPC/Class_A/201016/Default,core,7,211–240帧,211,240,0,0,0.0
NPC/Class_A/201016/Default,core,8,241–270帧,241,270,0,0,0.0
NPC/Class_A/201016/Default,core,9,271–300帧,271,300,0,0,0.0
NPC/Class_A/201016/Default,core,10,301–330帧,301,330,0,0,0.0
NPC/Class_A/201016/Default,core,11,331–360帧,331,360,0,0,0.0
NPC/Class_A/201016/Default,core,12,361–390帧,361,390,0,0,0.0
NPC/Class_A/201016/Default,core,13,391–420帧,391,420,0,0,0.0
NPC/Class_A/201016/Default,core,14,421–450帧,421,450,0,0,0.0
NPC/Class_A/201016/Default,core,15,451–480帧,451,480,0,0,0.0
NPC/Class_A/201016/Default,core,16,481–510帧,481,510,0,0,0.0
NPC/Class_A/201016/Default,core,17,511–540帧,511,540,0,0,0.0
NPC/Class_A/201016/Default,core,18,541–570帧,541,570,0,0,0.0
NPC/Class_A/201016/Default,core,19,571–600帧,571,600,0,0,0.0
NPC/Class_A/201016/Default,core,20,>600帧,601,,0,0,0.0
NPC/Class_A/203016/Default,all,0,0–30帧,0,30,2,0.06666667014360428,0.03333333507180214
NPC/Class_A/203016/Default,all,1,31–60帧,31,60,0,0,0.0
NPC/Class_A/203016/Default,all,2,61–90帧,61,90,0,0,0.0
NPC/Class_A/203016/Default,all,3,91–120帧,91,120,0,0,0.0
NPC/Class_A/203016/Default,all,4,121–150帧,121,150,0,0,0.0
NPC/Class_A/203016/Default,all,5,151–180帧,151,180,0,0,0.0
NPC/Class_A/203016/Default,all,6,181–210帧,181,210,1,6.666666507720947,6.666666507720947
NPC/Class_A/203016/Default,all,7,211–240帧,211,240,0,0,0.0
NPC/Class_A/203016/Default,all,8,241–270帧,241,270,0,0,0.0
NPC/Class_A/203016/Default,all,9,271–300帧,271,300,0,0,0.0
NPC/Class_A/203016/Default,all,10,301–330帧,301,330,1,12.916666984558105,12.916666984558105
NPC/Class_A/203016/Default,all,11,331–360帧,331,360,0,0,0.0
NPC/Class_A/203016/Default,all,12,361–390帧,361,390,0,0,0.0
NPC/Class_A/203016/Default,all,13,391–420帧,391,420,0,0,0.0
NPC/Class_A/203016/Default,all,14,421–450帧,421,450,1,18.33333396911621,18.33333396911621
NPC/Class_A/203016/Default,all,15,451–480帧,451,480,0,0,0.0
NPC/Class_A/203016/Default,all,16,481–510帧,481,510,0,0,0.0
NPC/Class_A/203016/Default,all,17,511–540帧,511,540,0,0,0.0
NPC/Class_A/203016/Default,all,18,541–570帧,541,570,0,0,0.0
NPC/Class_A/203016/Default,all,19,571–600帧,571,600,0,0,0.0
NPC/Class_A/203016/Default,all,20,>600帧,601,,0,0,0.0
NPC/Class_A/203016/Default,core,0,0–30帧,0,30,2,0.06666667014360428,0.03333333507180214
NPC/Class_A/203016/Default,core,1,31–60帧,31,60,0,0,0.0
NPC/Class_A/203016/Default,core,2,61–90帧,61,90,0,0,0.0
NPC/Class_A/203016/Default,core,3,91–120帧,91,120,0,0,0.0
NPC/Class_A/203016/Default,core,4,121–150帧,121,150,0,0,0.0
NPC/Class_A/203016/Default,core,5,151–180帧,151,180,0,0,0.0
NPC/Class_A/203016/Default,core,6,181–210帧,181,210,0,0,0.0
NPC/Class_A/203016/Default,core,7,211–240帧,211,240,0,0,0.0
NPC/Class_A/203016/Default,core,8,241–270帧,241,270,0,0,0.0
NPC/Class_A/203016/Default,core,9,271–300帧,271,300,0,0,0.0
NPC/Class_A/203016/Default,core,10,301–330帧,301,330,0,0,0.0
NPC/Class_A/203016/Default,core,11,331–360帧,331,360,0,0,0.0
NPC/Class_A/203016/Default,core,12,361–390帧,361,390,0,0,0.0
NPC/Class_A/203016/Default,core,13,391–420帧,391,420,0,0,0.0
NPC/Class_A/203016/Default,core,14,421–450帧,421,450,0,0,0.0
NPC/Class_A/203016/Default,core,15,451–480帧,451,480,0,0,0.0
NPC/Class_A/203016/Default,core,16,481–510帧,481,510,0,0,0.0
NPC/Class_A/203016/Default,core,17,511–540帧,511,540,0,0,0.0
NPC/Class_A/203016/Default,core,18,541–570帧,541,570,0,0,0.0
NPC/Class_A/203016/Default,core,19,571–600帧,571,600,0,0,0.0
NPC/Class_A/203016/Default,core,20,>600帧,601,,0,0,0.0
NPC/Class_A/203017/Default,all,0,0–30帧,0,30,2,0.06666667014360428,0.03333333507180214
NPC/Class_A/203017/Default,all,1,31–60帧,31,60,0,0,0.0
NPC/Class_A/203017/Default,all,2,61–90帧,61,90,0,0,0.0
NPC/Class_A/203017/Default,all,3,91–120帧,91,120,0,0,0.0
NPC/Class_A/203017/Default,all,4,121–150帧,121,150,0,0,0.0
NPC/Class_A/203017/Default,all,5,151–180帧,151,180,0,0,0.0
NPC/Class_A/203017/Default,all,6,181–210帧,181,210,0,0,0.0
NPC/Class_A/203017/Default,all,7,211–240帧,211,240,0,0,0.0
NPC/Class_A/203017/Default,all,8,241–270帧,241,270,0,0,0.0
NPC/Class_A/203017/Default,all,9,271–300帧,271,300,0,0,0.0
NPC/Class_A/203017/Default,all,10,301–330帧,301,330,1,13.125,13.125
NPC/Class_A/203017/Default,all,11,331–360帧,331,360,0,0,0.0
NPC/Class_A/203017/Default,all,12,361–390帧,361,390,0,0,0.0
NPC/Class_A/203017/Default,all,13,391–420帧,391,420,0,0,0.0
NPC/Class_A/203017/Default,all,14,421–450帧,421,450,0,0,0.0
NPC/Class_A/203017/Default,all,15,451–480帧,451,480,0,0,0.0
NPC/Class_A/203017/Default,all,16,481–510帧,481,510,0,0,0.0
NPC/Class_A/203017/Default,all,17,511–540帧,511,540,0,0,0.0
NPC/Class_A/203017/Default,all,18,541–570帧,541,570,0,0,0.0
NPC/Class_A/203017/Default,all,19,571–600帧,571,600,1,19.399999618530273,19.399999618530273
NPC/Class_A/203017/Default,all,20,>600帧,601,,0,0,0.0
NPC/Class_A/203017/Default,core,0,0–30帧,0,30,2,0.06666667014360428,0.03333333507180214
NPC/Class_A/203017/Default,core,1,31–60帧,31,60,0,0,0.0
NPC/Class_A/203017/Default,core,2,61–90帧,61,90,0,0,0.0
NPC/Class_A/203017/Default,core,3,91–120帧,91,120,0,0,0.0
NPC/Class_A/203017/Default,core,4,121–150帧,121,150,0,0,0.0
NPC/Class_A/203017/Default,core,5,151–180帧,151,180,0,0,0.0
NPC/Class_A/203017/Default,core,6,181–210帧,181,210,0,0,0.0
NPC/Class_A/203017/Default,core,7,211–240帧,211,240,0,0,0.0
NPC/Class_A/203017/Default,core,8,241–270帧,241,270,0,0,0.0
NPC/Class_A/203017/Default,core,9,271–300帧,271,300,0,0,0.0
NPC/Class_A/203017/Default,core,10,301–330帧,301,330,0,0,0.0
NPC/Class_A/203017/Default,core,11,331–360帧,331,360,0,0,0.0
NPC/Class_A/203017/Default,core,12,361–390帧,361,390,0,0,0.0
NPC/Class_A/203017/Default,core,13,391–420帧,391,420,0,0,0.0
NPC/Class_A/203017/Default,core,14,421–450帧,421,450,0,0,0.0
NPC/Class_A/203017/Default,core,15,451–480帧,451,480,0,0,0.0
NPC/Class_A/203017/Default,core,16,481–510帧,481,510,0,0,0.0
NPC/Class_A/203017/Default,core,17,511–540帧,511,540,0,0,0.0
NPC/Class_A/203017/Default,core,18,541–570帧,541,570,0,0,0.0
NPC/Class_A/203017/Default,core,19,571–600帧,571,600,0,0,0.0
NPC/Class_A/203017/Default,core,20,>600帧,601,,0,0,0.0
NPC/Class_A/203018/Default,all,0,0–30帧,0,30,0,0,0.0
NPC/Class_A/203018/Default,all,1,31–60帧,31,60,0,0,0.0
NPC/Class_A/203018/Default,all,2,61–90帧,61,90,0,0,0.0
NPC/Class_A/203018/Default,all,3,91–120帧,91,120,0,0,0.0
NPC/Class_A/203018/Default,all,4,121–150帧,121,150,0,0,0.0
NPC/Class_A/203018/Default,all,5,151–180帧,151,180,0,0,0.0
NPC/Class_A/203018/Default,all,6,181–210帧,181,210,0,0,0.0
NPC/Class_A/203018/Default,all,7,211–240帧,211,240,0,0,0.0
NPC/Class_A/203018/Default,all,8,241–270帧,241,270,0,0,0.0
NPC/Class_A/203018/Default,all,9,271–300帧,271,300,0,0,0.0
NPC/Class_A/203018/Default,all,10,301–330帧,301,330,0,0,0.0
NPC/Class_A/203018/Default,all,11,331–360帧,331,360,0,0,0.0
NPC/Class_A/203018/Default,all,12,361–390帧,361,390,0,0,0.0
NPC/Class_A/203018/Default,all,13,391–420帧,391,420,0,0,0.0
NPC/Class_A/203018/Default,all,14,421–450帧,421,450,0,0,0.0
NPC/Class_A/203018/Default,all,15,451–480帧,451,480,0,0,0.0
NPC/Class_A/203018/Default,all,16,481–510帧,481,510,0,0,0.0
NPC/Class_A/203018/Default,all,17,511–540帧,511,540,0,0,0.0
NPC/Class_A/203018/Default,all,18,541–570帧,541,570,0,0,0.0
NPC/Class_A/203018/Default,all,19,571–600帧,571,600,0,0,0.0
NPC/Class_A/203018/Default,all,20,>600帧,601,,0,0,0.0
NPC/Class_A/203018/Default,core,0,0–30帧,0,30,0,0,0.0
NPC/Class_A/203018/Default,core,1,31–60帧,31,60,0,0,0.0
NPC/Class_A/203018/Default,core,2,61–90帧,61,90,0,0,0.0
NPC/Class_A/203018/Default,core,3,91–120帧,91,120,0,0,0.0
NPC/Class_A/203018/Default,core,4,121–150帧,121,150,0,0,0.0
NPC/Class_A/203018/Default,core,5,151–180帧,151,180,0,0,0.0
NPC/Class_A/203018/Default,core,6,181–210帧,181,210,0,0,0.0
NPC/Class_A/203018/Default,core,7,211–240帧,211,240,0,0,0.0
NPC/Class_A/203018/Default,core,8,241–270帧,241,270,0,0,0.0
NPC/Class_A/203018/Default,core,9,271–300帧,271,300,0,0,0.0
NPC/Class_A/203018/Default,core,10,301–330帧,301,330,0,0,0.0
NPC/Class_A/203018/Default,core,11,331–360帧,331,360,0,0,0.0
NPC/Class_A/203018/Default,core,12,361–390帧,361,390,0,0,0.0
NPC/Class_A/203018/Default,core,13,391–420帧,391,420,0,0,0.0
NPC/Class_A/203018/Default,core,14,421–450帧,421,450,0,0,0.0
NPC/Class_A/203018/Default,core,15,451–480帧,451,480,0,0,0.0
NPC/Class_A/203018/Default,core,16,481–510帧,481,510,0,0,0.0
NPC/Class_A/203018/Default,core,17,511–540帧,511,540,0,0,0.0
NPC/Class_A/203018/Default,core,18,541–570帧,541,570,0,0,0.0
NPC/Class_A/203018/Default,core,19,571–600帧,571,600,0,0,0.0
NPC/Class_A/203018/Default,core,20,>600帧,601,,0,0,0.0
NPC/Class_A/210001/Default,all,0,0–30帧,0,30,42,3.800000086426735,0.09047619253396988
NPC/Class_A/210001/Default,all,1,31–60帧,31,60,4,4.0,1.0
NPC/Class_A/210001/Default,all,2,61–90帧,61,90,11,26.266667127609253,2.387878829782659
NPC/Class_A/210001/Default,all,3,91–120帧,91,120,5,15.066666603088379,3.013333320617676
NPC/Class_A/210001/Default,all,4,121–150帧,121,150,5,17.633333683013916,3.5266667366027833
NPC/Class_A/210001/Default,all,5,151–180帧,151,180,2,5.0,2.5
NPC/Class_A/210001/Default,all,6,181–210帧,181,210,0,0,0.0
NPC/Class_A/210001/Default,all,7,211–240帧,211,240,3,14.933333396911621,4.97777779897054
NPC/Class_A/210001/Default,all,8,241–270帧,241,270,0,0,0.0
NPC/Class_A/210001/Default,all,9,271–300帧,271,300,0,0,0.0
NPC/Class_A/210001/Default,all,10,301–330帧,301,330,0,0,0.0
NPC/Class_A/210001/Default,all,11,331–360帧,331,360,0,0,0.0
NPC/Class_A/210001/Default,all,12,361–390帧,361,390,0,0,0.0
NPC/Class_A/210001/Default,all,13,391–420帧,391,420,1,13.333333015441895,13.333333015441895
NPC/Class_A/210001/Default,all,14,421–450帧,421,450,0,0,0.0
NPC/Class_A/210001/Default,all,15,451–480帧,451,480,0,0,0.0
NPC/Class_A/210001/Default,all,16,481–510帧,481,510,2,32.33333206176758,16.16666603088379
NPC/Class_A/210001/Default,all,17,511–540帧,511,540,0,0,0.0
NPC/Class_A/210001/Default,all,18,541–570帧,541,570,0,0,0.0
NPC/Class_A/210001/Default,all,19,571–600帧,571,600,0,0,0.0
NPC/Class_A/210001/Default,all,20,>600帧,601,,1,22.33333396911621,22.33333396911621
NPC/Class_A/210001/Default,core,0,0–30帧,0,30,41,3.03333343565464,0.07398374233304
NPC/Class_A/210001/Default,core,1,31–60帧,31,60,0,0,0.0
NPC/Class_A/210001/Default,core,2,61–90帧,61,90,0,0,0.0
NPC/Class_A/210001/Default,core,3,91–120帧,91,120,0,0,0.0
NPC/Class_A/210001/Default,core,4,121–150帧,121,150,0,0,0.0
NPC/Class_A/210001/Default,core,5,151–180帧,151,180,0,0,0.0
NPC/Class_A/210001/Default,core,6,181–210帧,181,210,0,0,0.0
NPC/Class_A/210001/Default,core,7,211–240帧,211,240,0,0,0.0
NPC/Class_A/210001/Default,core,8,241–270帧,241,270,0,0,0.0
NPC/Class_A/210001/Default,core,9,271–300帧,271,300,0,0,0.0
NPC/Class_A/210001/Default,core,10,301–330帧,301,330,0,0,0.0
NPC/Class_A/210001/Default,core,11,331–360帧,331,360,0,0,0.0
NPC/Class_A/210001/Default,core,12,361–390帧,361,390,0,0,0.0
NPC/Class_A/210001/Default,core,13,391–420帧,391,420,0,0,0.0
NPC/Class_A/210001/Default,core,14,421–450帧,421,450,0,0,0.0
NPC/Class_A/210001/Default,core,15,451–480帧,451,480,0,0,0.0
NPC/Class_A/210001/Default,core,16,481–510帧,481,510,0,0,0.0
NPC/Class_A/210001/Default,core,17,511–540帧,511,540,0,0,0.0
NPC/Class_A/210001/Default,core,18,541–570帧,541,570,0,0,0.0
NPC/Class_A/210001/Default,core,19,571–600帧,571,600,0,0,0.0
NPC/Class_A/210001/Default,core,20,>600帧,601,,0,0,0.0
NPC/Class_A/210002/Default,all,0,0–30帧,0,30,57,11.166666738688946,0.19590643401208677
NPC/Class_A/210002/Default,all,1,31–60帧,31,60,17,28.233333587646484,1.6607843286850874
NPC/Class_A/210002/Default,all,2,61–90帧,61,90,9,20.00000023841858,2.2222222487131753
NPC/Class_A/210002/Default,all,3,91–120帧,91,120,7,21.833333134651184,3.119047590664455
NPC/Class_A/210002/Default,all,4,121–150帧,121,150,4,13.600000381469727,3.4000000953674316
NPC/Class_A/210002/Default,all,5,151–180帧,151,180,4,15.733333587646484,3.933333396911621
NPC/Class_A/210002/Default,all,6,181–210帧,181,210,0,0,0.0
NPC/Class_A/210002/Default,all,7,211–240帧,211,240,3,14.933333396911621,4.97777779897054
NPC/Class_A/210002/Default,all,8,241–270帧,241,270,0,0,0.0
NPC/Class_A/210002/Default,all,9,271–300帧,271,300,0,0,0.0
NPC/Class_A/210002/Default,all,10,301–330帧,301,330,0,0,0.0
NPC/Class_A/210002/Default,all,11,331–360帧,331,360,0,0,0.0
NPC/Class_A/210002/Default,all,12,361–390帧,361,390,0,0,0.0
NPC/Class_A/210002/Default,all,13,391–420帧,391,420,1,13.333333015441895,13.333333015441895
NPC/Class_A/210002/Default,all,14,421–450帧,421,450,0,0,0.0
NPC/Class_A/210002/Default,all,15,451–480帧,451,480,0,0,0.0
NPC/Class_A/210002/Default,all,16,481–510帧,481,510,2,32.33333206176758,16.16666603088379
NPC/Class_A/210002/Default,all,17,511–540帧,511,540,0,0,0.0
NPC/Class_A/210002/Default,all,18,541–570帧,541,570,0,0,0.0
NPC/Class_A/210002/Default,all,19,571–600帧,571,600,0,0,0.0
NPC/Class_A/210002/Default,all,20,>600帧,601,,1,22.33333396911621,22.33333396911621
NPC/Class_A/210002/Default,core,0,0–30帧,0,30,51,6.000000171363354,0.11764706218359518
NPC/Class_A/210002/Default,core,1,31–60帧,31,60,2,6.0,3.0
NPC/Class_A/210002/Default,core,2,61–90帧,61,90,0,0,0.0
NPC/Class_A/210002/Default,core,3,91–120帧,91,120,0,0,0.0
NPC/Class_A/210002/Default,core,4,121–150帧,121,150,0,0,0.0
NPC/Class_A/210002/Default,core,5,151–180帧,151,180,0,0,0.0
NPC/Class_A/210002/Default,core,6,181–210帧,181,210,0,0,0.0
NPC/Class_A/210002/Default,core,7,211–240帧,211,240,0,0,0.0
NPC/Class_A/210002/Default,core,8,241–270帧,241,270,0,0,0.0
NPC/Class_A/210002/Default,core,9,271–300帧,271,300,0,0,0.0
NPC/Class_A/210002/Default,core,10,301–330帧,301,330,0,0,0.0
NPC/Class_A/210002/Default,core,11,331–360帧,331,360,0,0,0.0
NPC/Class_A/210002/Default,core,12,361–390帧,361,390,0,0,0.0
NPC/Class_A/210002/Default,core,13,391–420帧,391,420,0,0,0.0
NPC/Class_A/210002/Default,core,14,421–450帧,421,450,0,0,0.0
NPC/Class_A/210002/Default,core,15,451–480帧,451,480,0,0,0.0
NPC/Class_A/210002/Default,core,16,481–510帧,481,510,0,0,0.0
NPC/Class_A/210002/Default,core,17,511–540帧,511,540,0,0,0.0
NPC/Class_A/210002/Default,core,18,541–570帧,541,570,0,0,0.0
NPC/Class_A/210002/Default,core,19,571–600帧,571,600,0,0,0.0
NPC/Class_A/210002/Default,core,20,>600帧,601,,0,0,0.0
NPC/Class_A/210003/Default,all,0,0–30帧,0,30,41,6.2999999932944775,0.1536585364218165
NPC/Class_A/210003/Default,all,1,31–60帧,31,60,17,24.600000143051147,1.447058831944185
NPC/Class_A/210003/Default,all,2,61–90帧,61,90,10,24.633333683013916,2.4633333683013916
NPC/Class_A/210003/Default,all,3,91–120帧,91,120,2,5.200000047683716,2.600000023841858
NPC/Class_A/210003/Default,all,4,121–150帧,121,150,4,13.600000381469727,3.4000000953674316
NPC/Class_A/210003/Default,all,5,151–180帧,151,180,2,5.0,2.5
NPC/Class_A/210003/Default,all,6,181–210帧,181,210,2,6.866666793823242,3.433333396911621
NPC/Class_A/210003/Default,all,7,211–240帧,211,240,5,22.06666660308838,4.413333320617676
NPC/Class_A/210003/Default,all,8,241–270帧,241,270,0,0,0.0
NPC/Class_A/210003/Default,all,9,271–300帧,271,300,0,0,0.0
NPC/Class_A/210003/Default,all,10,301–330帧,301,330,0,0,0.0
NPC/Class_A/210003/Default,all,11,331–360帧,331,360,0,0,0.0
NPC/Class_A/210003/Default,all,12,361–390帧,361,390,0,0,0.0
NPC/Class_A/210003/Default,all,13,391–420帧,391,420,0,0,0.0
NPC/Class_A/210003/Default,all,14,421–450帧,421,450,0,0,0.0
NPC/Class_A/210003/Default,all,15,451–480帧,451,480,0,0,0.0
NPC/Class_A/210003/Default,all,16,481–510帧,481,510,2,32.33333206176758,16.16666603088379
NPC/Class_A/210003/Default,all,17,511–540帧,511,540,0,0,0.0
NPC/Class_A/210003/Default,all,18,541–570帧,541,570,0,0,0.0
NPC/Class_A/210003/Default,all,19,571–600帧,571,600,0,0,0.0
NPC/Class_A/210003/Default,all,20,>600帧,601,,0,0,0.0
