library_id,npc_class,library_kind,mesh_path,mesh_name,mesh_class,lod_index,triangle_count,active_bone_count,skeleton_path
NPC/Class_B/Female/Woman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Woman/Meshes/Up/SK_B_Woman_Up200031_A5B5.SK_B_Woman_Up200031_A5B5,SK_B_Woman_Up200031_A5B5,SkeletalMesh,1,3275,52,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_Woman_Skeleton.SK_B_Woman_Skeleton
NPC/Class_B/Female/Woman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Woman/Meshes/Up/SK_B_Woman_Up200031_A5B5.SK_B_Woman_Up200031_A5B5,SK_B_Woman_Up200031_A5B5,SkeletalMesh,2,1636,52,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_Woman_Skeleton.SK_B_Woman_Skeleton
NPC/Class_B/Female/Woman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Woman/Meshes/Up/SK_B_Woman_Up200031_A5B5.SK_B_Woman_Up200031_A5B5,SK_B_Woman_Up200031_A5B5,SkeletalMesh,3,489,52,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_Woman_Skeleton.SK_B_Woman_Skeleton
NPC/Class_B/Female/Woman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Woman/Meshes/Up/SK_B_Woman_Up200031_A5B5.SK_B_Woman_Up200031_A5B5,SK_B_Woman_Up200031_A5B5,SkeletalMesh,4,145,42,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_Woman_Skeleton.SK_B_Woman_Skeleton
NPC/Class_B/Female/Woman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Woman/Meshes/Up/SK_B_Woman_Up200031_A6B6.SK_B_Woman_Up200031_A6B6,SK_B_Woman_Up200031_A6B6,SkeletalMesh,0,7490,51,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_Woman_Skeleton.SK_B_Woman_Skeleton
NPC/Class_B/Female/Woman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Woman/Meshes/Up/SK_B_Woman_Up200031_A6B6.SK_B_Woman_Up200031_A6B6,SK_B_Woman_Up200031_A6B6,SkeletalMesh,1,2994,51,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_Woman_Skeleton.SK_B_Woman_Skeleton
NPC/Class_B/Female/Woman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Woman/Meshes/Up/SK_B_Woman_Up200031_A6B6.SK_B_Woman_Up200031_A6B6,SK_B_Woman_Up200031_A6B6,SkeletalMesh,2,1496,51,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_Woman_Skeleton.SK_B_Woman_Skeleton
NPC/Class_B/Female/Woman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Woman/Meshes/Up/SK_B_Woman_Up200031_A6B6.SK_B_Woman_Up200031_A6B6,SK_B_Woman_Up200031_A6B6,SkeletalMesh,3,448,51,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_Woman_Skeleton.SK_B_Woman_Skeleton
NPC/Class_B/Female/Woman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Woman/Meshes/Up/SK_B_Woman_Up200031_A6B6.SK_B_Woman_Up200031_A6B6,SK_B_Woman_Up200031_A6B6,SkeletalMesh,4,134,37,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_Woman_Skeleton.SK_B_Woman_Skeleton
NPC/Class_B/Female/Woman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Woman/Meshes/Up/SK_B_Woman_Up200031_A7B7.SK_B_Woman_Up200031_A7B7,SK_B_Woman_Up200031_A7B7,SkeletalMesh,0,9275,51,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_Woman_Skeleton.SK_B_Woman_Skeleton
NPC/Class_B/Female/Woman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Woman/Meshes/Up/SK_B_Woman_Up200031_A7B7.SK_B_Woman_Up200031_A7B7,SK_B_Woman_Up200031_A7B7,SkeletalMesh,1,3709,51,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_Woman_Skeleton.SK_B_Woman_Skeleton
NPC/Class_B/Female/Woman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Woman/Meshes/Up/SK_B_Woman_Up200031_A7B7.SK_B_Woman_Up200031_A7B7,SK_B_Woman_Up200031_A7B7,SkeletalMesh,2,1854,51,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_Woman_Skeleton.SK_B_Woman_Skeleton
NPC/Class_B/Female/Woman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Woman/Meshes/Up/SK_B_Woman_Up200031_A7B7.SK_B_Woman_Up200031_A7B7,SK_B_Woman_Up200031_A7B7,SkeletalMesh,3,555,51,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_Woman_Skeleton.SK_B_Woman_Skeleton
NPC/Class_B/Female/Woman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Woman/Meshes/Up/SK_B_Woman_Up200031_A7B7.SK_B_Woman_Up200031_A7B7,SK_B_Woman_Up200031_A7B7,SkeletalMesh,4,165,45,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_Woman_Skeleton.SK_B_Woman_Skeleton
NPC/Class_B/Female/Woman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Woman/Meshes/Up/SK_B_Woman_Up204004_A1B1.SK_B_Woman_Up204004_A1B1,SK_B_Woman_Up204004_A1B1,SkeletalMesh,0,7655,52,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_Woman_Skeleton.SK_B_Woman_Skeleton
NPC/Class_B/Female/Woman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Woman/Meshes/Up/SK_B_Woman_Up204004_A1B1.SK_B_Woman_Up204004_A1B1,SK_B_Woman_Up204004_A1B1,SkeletalMesh,1,3060,52,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_Woman_Skeleton.SK_B_Woman_Skeleton
NPC/Class_B/Female/Woman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Woman/Meshes/Up/SK_B_Woman_Up204004_A1B1.SK_B_Woman_Up204004_A1B1,SK_B_Woman_Up204004_A1B1,SkeletalMesh,2,1528,52,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_Woman_Skeleton.SK_B_Woman_Skeleton
NPC/Class_B/Female/Woman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Woman/Meshes/Up/SK_B_Woman_Up204004_A1B1.SK_B_Woman_Up204004_A1B1,SK_B_Woman_Up204004_A1B1,SkeletalMesh,3,458,52,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_Woman_Skeleton.SK_B_Woman_Skeleton
NPC/Class_B/Female/Woman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Woman/Meshes/Up/SK_B_Woman_Up204004_A1B1.SK_B_Woman_Up204004_A1B1,SK_B_Woman_Up204004_A1B1,SkeletalMesh,4,137,38,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_Woman_Skeleton.SK_B_Woman_Skeleton
NPC/Class_B/Female/Woman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Woman/Meshes/Up/SK_B_Woman_Up204007_A1B1.SK_B_Woman_Up204007_A1B1,SK_B_Woman_Up204007_A1B1,SkeletalMesh,0,7655,52,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_Woman_Skeleton.SK_B_Woman_Skeleton
NPC/Class_B/Female/Woman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Woman/Meshes/Up/SK_B_Woman_Up204007_A1B1.SK_B_Woman_Up204007_A1B1,SK_B_Woman_Up204007_A1B1,SkeletalMesh,1,3061,52,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_Woman_Skeleton.SK_B_Woman_Skeleton
NPC/Class_B/Female/Woman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Woman/Meshes/Up/SK_B_Woman_Up204007_A1B1.SK_B_Woman_Up204007_A1B1,SK_B_Woman_Up204007_A1B1,SkeletalMesh,2,1529,52,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_Woman_Skeleton.SK_B_Woman_Skeleton
NPC/Class_B/Female/Woman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Woman/Meshes/Up/SK_B_Woman_Up204007_A1B1.SK_B_Woman_Up204007_A1B1,SK_B_Woman_Up204007_A1B1,SkeletalMesh,3,458,52,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_Woman_Skeleton.SK_B_Woman_Skeleton
NPC/Class_B/Female/Woman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Woman/Meshes/Up/SK_B_Woman_Up204007_A1B1.SK_B_Woman_Up204007_A1B1,SK_B_Woman_Up204007_A1B1,SkeletalMesh,4,137,38,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_Woman_Skeleton.SK_B_Woman_Skeleton
NPC/Class_B/Female/Woman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Woman/Meshes/Up/SK_B_Woman_Up204022_A1B1.SK_B_Woman_Up204022_A1B1,SK_B_Woman_Up204022_A1B1,SkeletalMesh,0,7655,52,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_Woman_Skeleton.SK_B_Woman_Skeleton
NPC/Class_B/Female/Woman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Woman/Meshes/Up/SK_B_Woman_Up204022_A1B1.SK_B_Woman_Up204022_A1B1,SK_B_Woman_Up204022_A1B1,SkeletalMesh,1,3060,52,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_Woman_Skeleton.SK_B_Woman_Skeleton
NPC/Class_B/Female/Woman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Woman/Meshes/Up/SK_B_Woman_Up204022_A1B1.SK_B_Woman_Up204022_A1B1,SK_B_Woman_Up204022_A1B1,SkeletalMesh,2,1528,52,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_Woman_Skeleton.SK_B_Woman_Skeleton
NPC/Class_B/Female/Woman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Woman/Meshes/Up/SK_B_Woman_Up204022_A1B1.SK_B_Woman_Up204022_A1B1,SK_B_Woman_Up204022_A1B1,SkeletalMesh,3,458,52,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_Woman_Skeleton.SK_B_Woman_Skeleton
NPC/Class_B/Female/Woman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Woman/Meshes/Up/SK_B_Woman_Up204022_A1B1.SK_B_Woman_Up204022_A1B1,SK_B_Woman_Up204022_A1B1,SkeletalMesh,4,137,39,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_Woman_Skeleton.SK_B_Woman_Skeleton
NPC/Class_B/Female/YoungWoman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/YoungWoman/Meshes/Down/SK_B_YoungWoman_Down200001_S1B3.SK_B_YoungWoman_Down200001_S1B3,SK_B_YoungWoman_Down200001_S1B3,SkeletalMesh,0,5668,31,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_YoungWoman_Skeleton.SK_B_YoungWoman_Skeleton
NPC/Class_B/Female/YoungWoman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/YoungWoman/Meshes/Down/SK_B_YoungWoman_Down200001_S1B3.SK_B_YoungWoman_Down200001_S1B3,SK_B_YoungWoman_Down200001_S1B3,SkeletalMesh,1,2266,31,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_YoungWoman_Skeleton.SK_B_YoungWoman_Skeleton
NPC/Class_B/Female/YoungWoman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/YoungWoman/Meshes/Down/SK_B_YoungWoman_Down200001_S1B3.SK_B_YoungWoman_Down200001_S1B3,SK_B_YoungWoman_Down200001_S1B3,SkeletalMesh,2,1132,31,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_YoungWoman_Skeleton.SK_B_YoungWoman_Skeleton
NPC/Class_B/Female/YoungWoman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/YoungWoman/Meshes/Down/SK_B_YoungWoman_Down200001_S1B3.SK_B_YoungWoman_Down200001_S1B3,SK_B_YoungWoman_Down200001_S1B3,SkeletalMesh,3,339,31,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_YoungWoman_Skeleton.SK_B_YoungWoman_Skeleton
NPC/Class_B/Female/YoungWoman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/YoungWoman/Meshes/Down/SK_B_YoungWoman_Down200001_S1B3.SK_B_YoungWoman_Down200001_S1B3,SK_B_YoungWoman_Down200001_S1B3,SkeletalMesh,4,100,31,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_YoungWoman_Skeleton.SK_B_YoungWoman_Skeleton
NPC/Class_B/Female/YoungWoman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/YoungWoman/Meshes/Down/SK_B_YoungWoman_Down200001_S2B1.SK_B_YoungWoman_Down200001_S2B1,SK_B_YoungWoman_Down200001_S2B1,SkeletalMesh,0,4349,38,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_YoungWoman_Skeleton.SK_B_YoungWoman_Skeleton
NPC/Class_B/Female/YoungWoman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/YoungWoman/Meshes/Down/SK_B_YoungWoman_Down200001_S2B1.SK_B_YoungWoman_Down200001_S2B1,SK_B_YoungWoman_Down200001_S2B1,SkeletalMesh,1,1739,38,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_YoungWoman_Skeleton.SK_B_YoungWoman_Skeleton
NPC/Class_B/Female/YoungWoman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/YoungWoman/Meshes/Down/SK_B_YoungWoman_Down200001_S2B1.SK_B_YoungWoman_Down200001_S2B1,SK_B_YoungWoman_Down200001_S2B1,SkeletalMesh,2,868,38,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_YoungWoman_Skeleton.SK_B_YoungWoman_Skeleton
NPC/Class_B/Female/YoungWoman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/YoungWoman/Meshes/Down/SK_B_YoungWoman_Down200001_S2B1.SK_B_YoungWoman_Down200001_S2B1,SK_B_YoungWoman_Down200001_S2B1,SkeletalMesh,3,259,38,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_YoungWoman_Skeleton.SK_B_YoungWoman_Skeleton
NPC/Class_B/Female/YoungWoman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/YoungWoman/Meshes/Down/SK_B_YoungWoman_Down200001_S2B1.SK_B_YoungWoman_Down200001_S2B1,SK_B_YoungWoman_Down200001_S2B1,SkeletalMesh,4,76,38,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_YoungWoman_Skeleton.SK_B_YoungWoman_Skeleton
NPC/Class_B/Female/YoungWoman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/YoungWoman/Meshes/Down/SK_B_YoungWoman_Down200031_S1B1.SK_B_YoungWoman_Down200031_S1B1,SK_B_YoungWoman_Down200031_S1B1,SkeletalMesh,0,7033,34,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_YoungWoman_Skeleton.SK_B_YoungWoman_Skeleton
NPC/Class_B/Female/YoungWoman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/YoungWoman/Meshes/Down/SK_B_YoungWoman_Down200031_S1B1.SK_B_YoungWoman_Down200031_S1B1,SK_B_YoungWoman_Down200031_S1B1,SkeletalMesh,1,2812,34,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_YoungWoman_Skeleton.SK_B_YoungWoman_Skeleton
NPC/Class_B/Female/YoungWoman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/YoungWoman/Meshes/Down/SK_B_YoungWoman_Down200031_S1B1.SK_B_YoungWoman_Down200031_S1B1,SK_B_YoungWoman_Down200031_S1B1,SkeletalMesh,2,1405,34,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_YoungWoman_Skeleton.SK_B_YoungWoman_Skeleton
NPC/Class_B/Female/YoungWoman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/YoungWoman/Meshes/Down/SK_B_YoungWoman_Down200031_S1B1.SK_B_YoungWoman_Down200031_S1B1,SK_B_YoungWoman_Down200031_S1B1,SkeletalMesh,3,420,34,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_YoungWoman_Skeleton.SK_B_YoungWoman_Skeleton
NPC/Class_B/Female/YoungWoman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/YoungWoman/Meshes/Down/SK_B_YoungWoman_Down200031_S1B1.SK_B_YoungWoman_Down200031_S1B1,SK_B_YoungWoman_Down200031_S1B1,SkeletalMesh,4,126,34,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_YoungWoman_Skeleton.SK_B_YoungWoman_Skeleton
NPC/Class_B/Female/YoungWoman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/YoungWoman/Meshes/Down/SK_B_YoungWoman_Down200031_S2B2.SK_B_YoungWoman_Down200031_S2B2,SK_B_YoungWoman_Down200031_S2B2,SkeletalMesh,0,6858,13,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_YoungWoman_Skeleton.SK_B_YoungWoman_Skeleton
NPC/Class_B/Female/YoungWoman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/YoungWoman/Meshes/Down/SK_B_YoungWoman_Down200031_S2B2.SK_B_YoungWoman_Down200031_S2B2,SK_B_YoungWoman_Down200031_S2B2,SkeletalMesh,1,2743,13,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_YoungWoman_Skeleton.SK_B_YoungWoman_Skeleton
NPC/Class_B/Female/YoungWoman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/YoungWoman/Meshes/Down/SK_B_YoungWoman_Down200031_S2B2.SK_B_YoungWoman_Down200031_S2B2,SK_B_YoungWoman_Down200031_S2B2,SkeletalMesh,2,1371,13,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_YoungWoman_Skeleton.SK_B_YoungWoman_Skeleton
NPC/Class_B/Female/YoungWoman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/YoungWoman/Meshes/Down/SK_B_YoungWoman_Down200031_S2B2.SK_B_YoungWoman_Down200031_S2B2,SK_B_YoungWoman_Down200031_S2B2,SkeletalMesh,3,411,13,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_YoungWoman_Skeleton.SK_B_YoungWoman_Skeleton
NPC/Class_B/Female/YoungWoman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/YoungWoman/Meshes/Down/SK_B_YoungWoman_Down200031_S2B2.SK_B_YoungWoman_Down200031_S2B2,SK_B_YoungWoman_Down200031_S2B2,SkeletalMesh,4,122,13,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_YoungWoman_Skeleton.SK_B_YoungWoman_Skeleton
NPC/Class_B/Female/YoungWoman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/YoungWoman/Meshes/Down/SK_B_YoungWoman_Down200031_S3B3.SK_B_YoungWoman_Down200031_S3B3,SK_B_YoungWoman_Down200031_S3B3,SkeletalMesh,0,5603,38,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_YoungWoman_Skeleton.SK_B_YoungWoman_Skeleton
NPC/Class_B/Female/YoungWoman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/YoungWoman/Meshes/Down/SK_B_YoungWoman_Down200031_S3B3.SK_B_YoungWoman_Down200031_S3B3,SK_B_YoungWoman_Down200031_S3B3,SkeletalMesh,1,2241,38,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_YoungWoman_Skeleton.SK_B_YoungWoman_Skeleton
NPC/Class_B/Female/YoungWoman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/YoungWoman/Meshes/Down/SK_B_YoungWoman_Down200031_S3B3.SK_B_YoungWoman_Down200031_S3B3,SK_B_YoungWoman_Down200031_S3B3,SkeletalMesh,2,1119,38,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_YoungWoman_Skeleton.SK_B_YoungWoman_Skeleton
NPC/Class_B/Female/YoungWoman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/YoungWoman/Meshes/Down/SK_B_YoungWoman_Down200031_S3B3.SK_B_YoungWoman_Down200031_S3B3,SK_B_YoungWoman_Down200031_S3B3,SkeletalMesh,3,334,38,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_YoungWoman_Skeleton.SK_B_YoungWoman_Skeleton
NPC/Class_B/Female/YoungWoman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/YoungWoman/Meshes/Down/SK_B_YoungWoman_Down200031_S3B3.SK_B_YoungWoman_Down200031_S3B3,SK_B_YoungWoman_Down200031_S3B3,SkeletalMesh,4,99,38,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_YoungWoman_Skeleton.SK_B_YoungWoman_Skeleton
NPC/Class_B/Female/YoungWoman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/YoungWoman/Meshes/Down/SK_B_YoungWoman_Down200031_S4B4.SK_B_YoungWoman_Down200031_S4B4,SK_B_YoungWoman_Down200031_S4B4,SkeletalMesh,0,4952,38,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_YoungWoman_Skeleton.SK_B_YoungWoman_Skeleton
NPC/Class_B/Female/YoungWoman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/YoungWoman/Meshes/Down/SK_B_YoungWoman_Down200031_S4B4.SK_B_YoungWoman_Down200031_S4B4,SK_B_YoungWoman_Down200031_S4B4,SkeletalMesh,1,1979,38,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_YoungWoman_Skeleton.SK_B_YoungWoman_Skeleton
NPC/Class_B/Female/YoungWoman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/YoungWoman/Meshes/Down/SK_B_YoungWoman_Down200031_S4B4.SK_B_YoungWoman_Down200031_S4B4,SK_B_YoungWoman_Down200031_S4B4,SkeletalMesh,2,989,38,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_YoungWoman_Skeleton.SK_B_YoungWoman_Skeleton
NPC/Class_B/Female/YoungWoman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/YoungWoman/Meshes/Down/SK_B_YoungWoman_Down200031_S4B4.SK_B_YoungWoman_Down200031_S4B4,SK_B_YoungWoman_Down200031_S4B4,SkeletalMesh,3,296,38,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_YoungWoman_Skeleton.SK_B_YoungWoman_Skeleton
NPC/Class_B/Female/YoungWoman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/YoungWoman/Meshes/Down/SK_B_YoungWoman_Down200031_S4B4.SK_B_YoungWoman_Down200031_S4B4,SK_B_YoungWoman_Down200031_S4B4,SkeletalMesh,4,87,38,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_YoungWoman_Skeleton.SK_B_YoungWoman_Skeleton
NPC/Class_B/Female/YoungWoman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/YoungWoman/Meshes/Down/SK_B_YoungWoman_Down200031_S6B6.SK_B_YoungWoman_Down200031_S6B6,SK_B_YoungWoman_Down200031_S6B6,SkeletalMesh,0,6111,31,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_YoungWoman_Skeleton.SK_B_YoungWoman_Skeleton
NPC/Class_B/Female/YoungWoman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/YoungWoman/Meshes/Down/SK_B_YoungWoman_Down200031_S6B6.SK_B_YoungWoman_Down200031_S6B6,SK_B_YoungWoman_Down200031_S6B6,SkeletalMesh,1,2444,31,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_YoungWoman_Skeleton.SK_B_YoungWoman_Skeleton
NPC/Class_B/Female/YoungWoman,Class_B,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/YoungWoman/Meshes/Down/SK_B_YoungWoman_Down200031_S6B6.SK_B_YoungWoman_Down200031_S6B6,SK_B_YoungWoman_Down200031_S6B6,SkeletalMesh,2,1220,31,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Skeleton/SK_B_YoungWoman_Skeleton.SK_B_YoungWoman_Skeleton
