category,mesh_path,mesh_name,mesh_class,lod_count,lod0_triangles,is_pcg_baked_fragment
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/FlowerBed/Gen_BLDN_FlowerBed_High/Meshes/SM_Gen_BLDN_FlowerBed_High_A_400X165X150_Stone_01.SM_Gen_BLDN_FlowerBed_High_A_400X165X150_Stone_01,SM_Gen_BLDN_FlowerBed_High_A_400X165X150_Stone_01,StaticMesh,6,130,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/FlowerBed/Gen_BLDN_FlowerBed_High/Meshes/SM_Gen_BLDN_FlowerBed_High_A_Merge_Stone_01.SM_Gen_BLDN_FlowerBed_High_A_Merge_Stone_01,SM_Gen_BLDN_FlowerBed_High_A_Merge_Stone_01,StaticMesh,6,508,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/FlowerBed/Gen_BLDN_FlowerBed_High/Meshes/SM_Gen_BLDN_FlowerBed_High_A_Merge_Stone_02.SM_Gen_BLDN_FlowerBed_High_A_Merge_Stone_02,SM_Gen_BLDN_FlowerBed_High_A_Merge_Stone_02,StaticMesh,6,659,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Indoor/Gen_BLDN_Indoor_Ceiling/Meshes/SM_Gen_BLDN_Indoor_Ceiling_A_Beam_Stone_01.SM_Gen_BLDN_Indoor_Ceiling_A_Beam_Stone_01,SM_Gen_BLDN_Indoor_Ceiling_A_Beam_Stone_01,StaticMesh,6,14,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Indoor/Gen_BLDN_Indoor_Ceiling/Meshes/SM_Gen_BLDN_Indoor_Ceiling_A_Corner_Stone_01.SM_Gen_BLDN_Indoor_Ceiling_A_Corner_Stone_01,SM_Gen_BLDN_Indoor_Ceiling_A_Corner_Stone_01,StaticMesh,6,24,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Indoor/Gen_BLDN_Indoor_Ceiling/Meshes/SM_Gen_BLDN_Indoor_Ceiling_A_Corner_Stone_02.SM_Gen_BLDN_Indoor_Ceiling_A_Corner_Stone_02,SM_Gen_BLDN_Indoor_Ceiling_A_Corner_Stone_02,StaticMesh,6,24,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Indoor/Gen_BLDN_Indoor_Ceiling/Meshes/SM_Gen_BLDN_Indoor_Ceiling_A_Merge_Stone_01.SM_Gen_BLDN_Indoor_Ceiling_A_Merge_Stone_01,SM_Gen_BLDN_Indoor_Ceiling_A_Merge_Stone_01,StaticMesh,6,12,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Indoor/Gen_BLDN_Indoor_Ceiling/Meshes/SM_Gen_BLDN_Indoor_Ceiling_A_Straight_Stone_01.SM_Gen_BLDN_Indoor_Ceiling_A_Straight_Stone_01,SM_Gen_BLDN_Indoor_Ceiling_A_Straight_Stone_01,StaticMesh,6,12,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Indoor/Gen_BLDN_Indoor_Ceiling/Meshes/SM_Gen_BLDN_Indoor_Ceiling_A_Straight_Stone_02.SM_Gen_BLDN_Indoor_Ceiling_A_Straight_Stone_02,SM_Gen_BLDN_Indoor_Ceiling_A_Straight_Stone_02,StaticMesh,6,180,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Indoor/Gen_BLDN_Indoor_Column/Meshes/SM_Gen_BLDN_Indoor_Column_A_Damaged_Stone_02.SM_Gen_BLDN_Indoor_Column_A_Damaged_Stone_02,SM_Gen_BLDN_Indoor_Column_A_Damaged_Stone_02,StaticMesh,5,316,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Indoor/Gen_BLDN_Indoor_Column/Meshes/SM_Gen_BLDN_Indoor_Column_A_Merge_Stone_01.SM_Gen_BLDN_Indoor_Column_A_Merge_Stone_01,SM_Gen_BLDN_Indoor_Column_A_Merge_Stone_01,StaticMesh,6,290,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Indoor/Gen_BLDN_Indoor_Column/Meshes/SM_Gen_BLDN_Indoor_Column_A_Merge_Stone_02.SM_Gen_BLDN_Indoor_Column_A_Merge_Stone_02,SM_Gen_BLDN_Indoor_Column_A_Merge_Stone_02,StaticMesh,6,288,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Indoor/Gen_BLDN_Indoor_Door/Meshes/SM_Gen_BLDN_Indoor_Door_A_Merge_Wood_01.SM_Gen_BLDN_Indoor_Door_A_Merge_Wood_01,SM_Gen_BLDN_Indoor_Door_A_Merge_Wood_01,StaticMesh,6,255,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Indoor/Gen_BLDN_Indoor_Frame/Meshes/SM_Gen_BLDN_Indoor_Frame_A_Merge_Wood_01.SM_Gen_BLDN_Indoor_Frame_A_Merge_Wood_01,SM_Gen_BLDN_Indoor_Frame_A_Merge_Wood_01,StaticMesh,6,322,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Indoor/Gen_BLDN_Indoor_Ground/Meshes/SM_Gen_BLDN_Indoor_Ground_A_Merge_Wood_01.SM_Gen_BLDN_Indoor_Ground_A_Merge_Wood_01,SM_Gen_BLDN_Indoor_Ground_A_Merge_Wood_01,StaticMesh,6,2,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Indoor/Gen_BLDN_Indoor_Wall/Meshes/SM_Gen_BLDN_Indoor_Wall_A_Damaged_Stone_01.SM_Gen_BLDN_Indoor_Wall_A_Damaged_Stone_01,SM_Gen_BLDN_Indoor_Wall_A_Damaged_Stone_01,StaticMesh,5,530,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Indoor/Gen_BLDN_Indoor_Wall/Meshes/SM_Gen_BLDN_Indoor_Wall_A_Damaged_Stone_02.SM_Gen_BLDN_Indoor_Wall_A_Damaged_Stone_02,SM_Gen_BLDN_Indoor_Wall_A_Damaged_Stone_02,StaticMesh,5,1558,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Indoor/Gen_BLDN_Indoor_Wall/Meshes/SM_Gen_BLDN_Indoor_Wall_A_Merge_Stone_01.SM_Gen_BLDN_Indoor_Wall_A_Merge_Stone_01,SM_Gen_BLDN_Indoor_Wall_A_Merge_Stone_01,StaticMesh,6,631,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Indoor/Gen_BLDN_Indoor_Wall/Meshes/SM_Gen_BLDN_Indoor_Wall_A_Merge_Stone_02.SM_Gen_BLDN_Indoor_Wall_A_Merge_Stone_02,SM_Gen_BLDN_Indoor_Wall_A_Merge_Stone_02,StaticMesh,6,522,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Indoor/Gen_BLDN_Indoor_Wall/Meshes/SM_Gen_BLDN_Indoor_Wall_B_Merge_Stone_01.SM_Gen_BLDN_Indoor_Wall_B_Merge_Stone_01,SM_Gen_BLDN_Indoor_Wall_B_Merge_Stone_01,StaticMesh,6,616,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Indoor/Gen_BLDN_Indoor_Wall/Meshes/SM_Gen_BLDN_Indoor_Wall_B_Merge_Stone_01_NonOpaque.SM_Gen_BLDN_Indoor_Wall_B_Merge_Stone_01_NonOpaque,SM_Gen_BLDN_Indoor_Wall_B_Merge_Stone_01_NonOpaque,StaticMesh,6,12,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Indoor/Gen_BLDN_Indoor_Wall/Meshes/SM_Gen_BLDN_Indoor_Wall_B_Merge_Stone_01_Opaque.SM_Gen_BLDN_Indoor_Wall_B_Merge_Stone_01_Opaque,SM_Gen_BLDN_Indoor_Wall_B_Merge_Stone_01_Opaque,StaticMesh,6,1690,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Indoor/Gen_BLDN_Indoor_Wall/Meshes/SM_Gen_BLDN_Indoor_Wall_C_Merge_Stone_01.SM_Gen_BLDN_Indoor_Wall_C_Merge_Stone_01,SM_Gen_BLDN_Indoor_Wall_C_Merge_Stone_01,StaticMesh,6,427,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Indoor/Gen_BLDN_Indoor_Wall/Meshes/SM_Gen_BLDN_Indoor_Wall_CommB_Stone_01.SM_Gen_BLDN_Indoor_Wall_CommB_Stone_01,SM_Gen_BLDN_Indoor_Wall_CommB_Stone_01,StaticMesh,6,445,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Indoor/Gen_BLDN_Indoor_Wall/Meshes/SM_Gen_BLDN_Indoor_Wall_CommBusiness02_Stone_02.SM_Gen_BLDN_Indoor_Wall_CommBusiness02_Stone_02,SM_Gen_BLDN_Indoor_Wall_CommBusiness02_Stone_02,StaticMesh,6,687,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Indoor/Gen_BLDN_Indoor_Wall/Meshes/SM_Gen_BLDN_Indoor_Wall_CommC_Stone_01.SM_Gen_BLDN_Indoor_Wall_CommC_Stone_01,SM_Gen_BLDN_Indoor_Wall_CommC_Stone_01,StaticMesh,6,712,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Indoor/Gen_BLDN_Indoor_Wall/Meshes/SM_Gen_BLDN_Indoor_Wall_CommChurch01_Stone_01.SM_Gen_BLDN_Indoor_Wall_CommChurch01_Stone_01,SM_Gen_BLDN_Indoor_Wall_CommChurch01_Stone_01,StaticMesh,6,598,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Indoor/Gen_BLDN_Indoor_Wall/Meshes/SM_Gen_BLDN_Indoor_Wall_CommChurch02_Stone_01.SM_Gen_BLDN_Indoor_Wall_CommChurch02_Stone_01,SM_Gen_BLDN_Indoor_Wall_CommChurch02_Stone_01,StaticMesh,6,589,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Indoor/Gen_BLDN_Indoor_Wall/Meshes/SM_Gen_BLDN_Indoor_Wall_D_Merge_Stone_01.SM_Gen_BLDN_Indoor_Wall_D_Merge_Stone_01,SM_Gen_BLDN_Indoor_Wall_D_Merge_Stone_01,StaticMesh,6,1953,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Indoor/Gen_BLDN_Indoor_Window/Meshes/SM_Gen_BLDN_Indoor_Window_A_Merge_Wood_01.SM_Gen_BLDN_Indoor_Window_A_Merge_Wood_01,SM_Gen_BLDN_Indoor_Window_A_Merge_Wood_01,StaticMesh,6,520,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Indoor/Gen_BLDN_Indoor_Window/Meshes/SM_Gen_BLDN_Indoor_Window_A_Merge_Wood_01_NonOpaque.SM_Gen_BLDN_Indoor_Window_A_Merge_Wood_01_NonOpaque,SM_Gen_BLDN_Indoor_Window_A_Merge_Wood_01_NonOpaque,StaticMesh,6,4,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Indoor/Gen_BLDN_Indoor_Window/Meshes/SM_Gen_BLDN_Indoor_Window_A_Merge_Wood_01_Opaque.SM_Gen_BLDN_Indoor_Window_A_Merge_Wood_01_Opaque,SM_Gen_BLDN_Indoor_Window_A_Merge_Wood_01_Opaque,StaticMesh,6,516,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Pillar/Gen_BLDN_Pillar_Base/Meshes/SM_Gen_BLDN_Pillar_Base_A_65X65X122_Stone_01.SM_Gen_BLDN_Pillar_Base_A_65X65X122_Stone_01,SM_Gen_BLDN_Pillar_Base_A_65X65X122_Stone_01,StaticMesh,6,196,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Pillar/Gen_BLDN_Pillar_Base/Meshes/SM_Gen_BLDN_Pillar_Base_A_Merge_Stone_01.SM_Gen_BLDN_Pillar_Base_A_Merge_Stone_01,SM_Gen_BLDN_Pillar_Base_A_Merge_Stone_01,StaticMesh,6,146,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Pillar/Gen_BLDN_Pillar_Base/Meshes/SM_Gen_BLDN_Pillar_Base_A_Merge_Stone_02.SM_Gen_BLDN_Pillar_Base_A_Merge_Stone_02,SM_Gen_BLDN_Pillar_Base_A_Merge_Stone_02,StaticMesh,6,40,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Pillar/Gen_BLDN_Pillar_Base/Meshes/SM_Gen_BLDN_Pillar_Base_A_Merge_Stone_03.SM_Gen_BLDN_Pillar_Base_A_Merge_Stone_03,SM_Gen_BLDN_Pillar_Base_A_Merge_Stone_03,StaticMesh,6,154,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Pillar/Gen_BLDN_Pillar_Base/Meshes/SM_Gen_BLDN_Pillar_Base_A_Merge_Stone_04.SM_Gen_BLDN_Pillar_Base_A_Merge_Stone_04,SM_Gen_BLDN_Pillar_Base_A_Merge_Stone_04,StaticMesh,6,872,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Pillar/Gen_BLDN_Pillar_Base/Meshes/SM_Gen_BLDN_Pillar_Base_C_Merge_Stone_01.SM_Gen_BLDN_Pillar_Base_C_Merge_Stone_01,SM_Gen_BLDN_Pillar_Base_C_Merge_Stone_01,StaticMesh,6,680,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Pillar/Gen_BLDN_Pillar_Base/Meshes/SM_Gen_BLDN_Pillar_Base_C_Merge_Stone_02.SM_Gen_BLDN_Pillar_Base_C_Merge_Stone_02,SM_Gen_BLDN_Pillar_Base_C_Merge_Stone_02,StaticMesh,6,96,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Pillar/Gen_BLDN_Pillar_Base/Meshes/SM_Gen_BLDN_Pillar_Base_C_Merge_Stone_03.SM_Gen_BLDN_Pillar_Base_C_Merge_Stone_03,SM_Gen_BLDN_Pillar_Base_C_Merge_Stone_03,StaticMesh,6,528,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Pillar/Gen_BLDN_Pillar_Base/Meshes/SM_Gen_BLDN_Pillar_Base_C_Merge_Stone_04.SM_Gen_BLDN_Pillar_Base_C_Merge_Stone_04,SM_Gen_BLDN_Pillar_Base_C_Merge_Stone_04,StaticMesh,6,256,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Pillar/Gen_BLDN_Pillar_Base/Meshes/SM_Gen_BLDN_Pillar_Base_D_Merge_Stone_01.SM_Gen_BLDN_Pillar_Base_D_Merge_Stone_01,SM_Gen_BLDN_Pillar_Base_D_Merge_Stone_01,StaticMesh,6,6894,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Pillar/Gen_BLDN_Pillar_Base/Meshes/SM_Gen_BLDN_Pillar_Base_D_Merge_Stone_02.SM_Gen_BLDN_Pillar_Base_D_Merge_Stone_02,SM_Gen_BLDN_Pillar_Base_D_Merge_Stone_02,StaticMesh,6,856,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Pillar/Gen_BLDN_Pillar_Base/Meshes/SM_Gen_BLDN_Pillar_Base_D_Merge_Stone_04.SM_Gen_BLDN_Pillar_Base_D_Merge_Stone_04,SM_Gen_BLDN_Pillar_Base_D_Merge_Stone_04,StaticMesh,6,260,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Pillar/Gen_BLDN_Pillar_Base/Meshes/SM_Gen_BLDN_Pillar_Base_E_Merge_Stone_01.SM_Gen_BLDN_Pillar_Base_E_Merge_Stone_01,SM_Gen_BLDN_Pillar_Base_E_Merge_Stone_01,StaticMesh,6,320,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Pillar/Gen_BLDN_Pillar_Base/Meshes/SM_Gen_BLDN_Pillar_Base_E_Merge_Stone_02.SM_Gen_BLDN_Pillar_Base_E_Merge_Stone_02,SM_Gen_BLDN_Pillar_Base_E_Merge_Stone_02,StaticMesh,6,20,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Pillar/Gen_BLDN_Pillar_Base/Meshes/SM_Gen_BLDN_Pillar_Base_E_Merge_Stone_03.SM_Gen_BLDN_Pillar_Base_E_Merge_Stone_03,SM_Gen_BLDN_Pillar_Base_E_Merge_Stone_03,StaticMesh,6,128,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Pillar/Gen_BLDN_Pillar_Bridge_Corridor/Meshes/SM_Gen_BLDN_Pillar_Bridge_Corridor_Stone_01.SM_Gen_BLDN_Pillar_Bridge_Corridor_Stone_01,SM_Gen_BLDN_Pillar_Bridge_Corridor_Stone_01,StaticMesh,6,438,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Platform/Gen_BLDN_Platform_Base/Meshes/SM_Gen_BLDN_Platform_Base_A_Merge_Stone_01.SM_Gen_BLDN_Platform_Base_A_Merge_Stone_01,SM_Gen_BLDN_Platform_Base_A_Merge_Stone_01,StaticMesh,6,1080,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Platform/Gen_BLDN_Platform_Base/Meshes/SM_Gen_BLDN_Platform_Base_A_Merge_Stone_02.SM_Gen_BLDN_Platform_Base_A_Merge_Stone_02,SM_Gen_BLDN_Platform_Base_A_Merge_Stone_02,StaticMesh,6,796,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Platform/Gen_BLDN_Platform_Base/Meshes/SM_Gen_BLDN_Platform_Base_B_Merge_Stone_01.SM_Gen_BLDN_Platform_Base_B_Merge_Stone_01,SM_Gen_BLDN_Platform_Base_B_Merge_Stone_01,StaticMesh,6,252,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Platform/Gen_BLDN_Platform_Ground/Meshes/SM_Gen_BLDN_Platform_Ground_A_Merge_Stone_01.SM_Gen_BLDN_Platform_Ground_A_Merge_Stone_01,SM_Gen_BLDN_Platform_Ground_A_Merge_Stone_01,StaticMesh,6,370,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Platform/Gen_BLDN_Platform_IronBridge/Meshes/SM_Gen_BLDN_Platform_IronBridge_A_Fence_Metal_01.SM_Gen_BLDN_Platform_IronBridge_A_Fence_Metal_01,SM_Gen_BLDN_Platform_IronBridge_A_Fence_Metal_01,StaticMesh,6,264,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Platform/Gen_BLDN_Platform_IronBridge/Meshes/SM_Gen_BLDN_Platform_IronBridge_A_Fence_Metal_02.SM_Gen_BLDN_Platform_IronBridge_A_Fence_Metal_02,SM_Gen_BLDN_Platform_IronBridge_A_Fence_Metal_02,StaticMesh,6,168,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Platform/Gen_BLDN_Platform_IronBridge/Meshes/SM_Gen_BLDN_Platform_IronBridge_A_Fence_Metal_03.SM_Gen_BLDN_Platform_IronBridge_A_Fence_Metal_03,SM_Gen_BLDN_Platform_IronBridge_A_Fence_Metal_03,StaticMesh,6,120,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Platform/Gen_BLDN_Platform_IronBridge/Meshes/SM_Gen_BLDN_Platform_IronBridge_A_Fence_Metal_05.SM_Gen_BLDN_Platform_IronBridge_A_Fence_Metal_05,SM_Gen_BLDN_Platform_IronBridge_A_Fence_Metal_05,StaticMesh,6,132,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Platform/Gen_BLDN_Platform_IronBridge/Meshes/SM_Gen_BLDN_Platform_IronBridge_A_Foundation_Metal_01.SM_Gen_BLDN_Platform_IronBridge_A_Foundation_Metal_01,SM_Gen_BLDN_Platform_IronBridge_A_Foundation_Metal_01,StaticMesh,6,48,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Platform/Gen_BLDN_Platform_IronBridge/Meshes/SM_Gen_BLDN_Platform_IronBridge_A_Foundation_Metal_02.SM_Gen_BLDN_Platform_IronBridge_A_Foundation_Metal_02,SM_Gen_BLDN_Platform_IronBridge_A_Foundation_Metal_02,StaticMesh,6,36,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Platform/Gen_BLDN_Platform_IronBridge/Meshes/SM_Gen_BLDN_Platform_IronBridge_A_Foundation_Metal_03.SM_Gen_BLDN_Platform_IronBridge_A_Foundation_Metal_03,SM_Gen_BLDN_Platform_IronBridge_A_Foundation_Metal_03,StaticMesh,6,73,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Platform/Gen_BLDN_Platform_IronBridge/Meshes/SM_Gen_BLDN_Platform_IronBridge_A_Ladder_Metal_01.SM_Gen_BLDN_Platform_IronBridge_A_Ladder_Metal_01,SM_Gen_BLDN_Platform_IronBridge_A_Ladder_Metal_01,StaticMesh,6,752,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Platform/Gen_BLDN_Platform_IronBridge/Meshes/SM_Gen_BLDN_Platform_IronBridge_A_Merge_Metal_01.SM_Gen_BLDN_Platform_IronBridge_A_Merge_Metal_01,SM_Gen_BLDN_Platform_IronBridge_A_Merge_Metal_01,StaticMesh,6,44,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Platform/Gen_BLDN_Platform_IronBridge/Meshes/SM_Gen_BLDN_Platform_IronBridge_A_Merge_Metal_02.SM_Gen_BLDN_Platform_IronBridge_A_Merge_Metal_02,SM_Gen_BLDN_Platform_IronBridge_A_Merge_Metal_02,StaticMesh,6,44,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Platform/Gen_BLDN_Platform_IronBridge/Meshes/SM_Gen_BLDN_Platform_IronBridge_A_Merge_Metal_03.SM_Gen_BLDN_Platform_IronBridge_A_Merge_Metal_03,SM_Gen_BLDN_Platform_IronBridge_A_Merge_Metal_03,StaticMesh,6,44,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Platform/Gen_BLDN_Platform_IronBridge/Meshes/SM_Gen_BLDN_Platform_IronBridge_A_Pillar_Metal_01.SM_Gen_BLDN_Platform_IronBridge_A_Pillar_Metal_01,SM_Gen_BLDN_Platform_IronBridge_A_Pillar_Metal_01,StaticMesh,6,442,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Platform/Gen_BLDN_Platform_IronBridge/Meshes/SM_Gen_BLDN_Platform_IronBridge_A_Pillar_Metal_02.SM_Gen_BLDN_Platform_IronBridge_A_Pillar_Metal_02,SM_Gen_BLDN_Platform_IronBridge_A_Pillar_Metal_02,StaticMesh,6,204,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Platform/Gen_BLDN_Platform_IronBridge/Meshes/SM_Gen_BLDN_Platform_IronBridge_A_Pillar_Metal_03.SM_Gen_BLDN_Platform_IronBridge_A_Pillar_Metal_03,SM_Gen_BLDN_Platform_IronBridge_A_Pillar_Metal_03,StaticMesh,6,356,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Platform/Gen_BLDN_Platform_IronBridge/Meshes/SM_Gen_BLDN_Platform_IronBridge_A_Pillar_Metal_04.SM_Gen_BLDN_Platform_IronBridge_A_Pillar_Metal_04,SM_Gen_BLDN_Platform_IronBridge_A_Pillar_Metal_04,StaticMesh,6,12,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Platform/Gen_BLDN_Platform_IronBridge/Meshes/SM_Gen_BLDN_Platform_IronBridge_A_Shelf_Metal_01.SM_Gen_BLDN_Platform_IronBridge_A_Shelf_Metal_01,SM_Gen_BLDN_Platform_IronBridge_A_Shelf_Metal_01,StaticMesh,6,904,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Platform/Gen_BLDN_Platform_IronBridge/Meshes/SM_Gen_BLDN_Platform_IronBridge_A_Shelf_Metal_02.SM_Gen_BLDN_Platform_IronBridge_A_Shelf_Metal_02,SM_Gen_BLDN_Platform_IronBridge_A_Shelf_Metal_02,StaticMesh,6,788,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Platform/Gen_BLDN_Platform_IronBridge/Meshes/SM_Gen_BLDN_Platform_IronBridge_A_Shelf_Metal_03.SM_Gen_BLDN_Platform_IronBridge_A_Shelf_Metal_03,SM_Gen_BLDN_Platform_IronBridge_A_Shelf_Metal_03,StaticMesh,6,516,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Platform/Gen_BLDN_Platform_IronBridge/Meshes/SM_Gen_BLDN_Platform_IronBridge_A_Shelf_Metal_04.SM_Gen_BLDN_Platform_IronBridge_A_Shelf_Metal_04,SM_Gen_BLDN_Platform_IronBridge_A_Shelf_Metal_04,StaticMesh,6,882,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Platform/Gen_BLDN_Platform_IronBridge/Meshes/SM_Gen_BLDN_Platform_IronBridge_A_Shelf_Metal_05.SM_Gen_BLDN_Platform_IronBridge_A_Shelf_Metal_05,SM_Gen_BLDN_Platform_IronBridge_A_Shelf_Metal_05,StaticMesh,6,172,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Platform/Gen_BLDN_Platform_IronBridge/Meshes/SM_Gen_BLDN_Platform_IronBridge_A_Shelf_Metal_06.SM_Gen_BLDN_Platform_IronBridge_A_Shelf_Metal_06,SM_Gen_BLDN_Platform_IronBridge_A_Shelf_Metal_06,StaticMesh,6,5466,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Platform/Gen_BLDN_Platform_IronBridge/Meshes/SM_Gen_BLDN_Platform_IronBridge_A_Shelf_Metal_07.SM_Gen_BLDN_Platform_IronBridge_A_Shelf_Metal_07,SM_Gen_BLDN_Platform_IronBridge_A_Shelf_Metal_07,StaticMesh,4,820,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Platform/Gen_BLDN_Platform_IronBridge/Meshes/SM_Gen_BLDN_Platform_IronBridge_A_Stair_Metal_03.SM_Gen_BLDN_Platform_IronBridge_A_Stair_Metal_03,SM_Gen_BLDN_Platform_IronBridge_A_Stair_Metal_03,StaticMesh,6,136,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Platform/Gen_BLDN_Platform_IronBridge/Meshes/SM_Gen_BLDN_Platform_IronBridge_A_Stair_Metal_04.SM_Gen_BLDN_Platform_IronBridge_A_Stair_Metal_04,SM_Gen_BLDN_Platform_IronBridge_A_Stair_Metal_04,StaticMesh,6,136,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Building/Platform/Gen_BLDN_Platform_Pavilion/Meshes/SM_Gen_BLDN_Platform_Pavilion_A_Merge_Stone_01.SM_Gen_BLDN_Platform_Pavilion_A_Merge_Stone_01,SM_Gen_BLDN_Platform_Pavilion_A_Merge_Stone_01,StaticMesh,6,1051,false
